embedding_x,embedding_y
20.007063,15.293863
23.922129,-5.4852657
6.290054,4.70255
24.627563,-3.061326
6.660029,8.9258375
-1.1951188,10.3609495
8.373579,11.699965
13.764331,15.171374
9.691103,-17.07976
-9.444319,5.2832365
-11.205732,1.2199651
-4.844789,-10.647911
2.268758,-4.6527514
8.611073,12.309878
13.56346,-4.274143
-6.7523494,2.499673
-9.37702,5.0791864
16.430285,-16.669224
8.043854,6.7639756
16.315815,-17.294973
9.673899,-16.93937
2.6867037,-4.971511
5.8063803,2.3925862
5.937168,2.3365216
26.471348,10.393192
6.5050244,2.34831
7.053906,7.496656
8.523857,11.927273
6.842777,4.441897
26.468555,10.412257
-8.576481,3.9219804
6.652517,1.5906485
9.302457,-10.299586
4.281805,-1.5613991
-9.411092,5.553305
4.3395014,-10.054234
2.8983603,-10.357275
2.912896,-10.152761
-1.2800059,10.109237
-2.4950821,9.347089
3.9873567,-1.4726907
-1.8708744,1.9037353
7.0359964,7.5271106
21.271292,-2.1752942
8.015261,7.300537
3.9432654,-1.4502987
10.618923,4.8499684
5.995196,7.4231043
8.440992,11.796649
12.870721,8.287404
4.9219813,7.0000243
-6.9798756,2.3976436
16.755716,7.2543507
-3.2197752,-3.153135
-2.6562362,-3.432255
6.2915707,2.4478402
19.610428,14.660531
6.6570516,6.731671
6.944892,9.667367
15.838273,5.911672
7.976886,11.653277
-6.509537,2.3072722
5.782956,2.8963716
15.274769,5.696526
6.0143285,9.493498
19.626204,14.682722
16.622845,7.164469
6.6619744,8.88122
7.4220324,5.5757194
26.473858,10.398091
-2.0028365,18.152485
8.01613,6.7573595
-1.4478325,17.875116
-6.5292616,2.4431036
8.309968,12.482153
-0.9764338,18.061047
10.031473,-17.13821
5.5303736,6.7702427
16.490797,-16.570484
17.019257,7.591937
26.475368,10.399103
-2.6881695,-6.4432554
-2.505633,9.3373575
4.900603,6.9641986
7.6450005,7.796596
6.942604,9.638556
8.469953,11.851995
8.469664,11.843303
8.536426,11.943522
26.480478,10.399136
14.795504,-2.9191625
16.339865,-17.283705
-7.986136,4.715988
4.9427094,11.011632
-0.5474355,-1.6660435
16.348255,-16.765682
11.888469,-3.8770921
14.5637,-2.7389312
9.084484,-16.352587
-6.186444,10.113079
10.871752,2.0419312
10.024852,-17.131088
4.001152,-1.47667
4.3175526,-1.5768981
8.597975,12.2698555
3.9412177,-1.445322
1.4955379,-8.141725
17.341022,0.6895103
5.733262,10.997738
4.622164,6.716618
4.7895527,4.4486685
5.5988803,10.513085
-1.811991,18.581957
-1.0547997,18.43186
21.679737,11.052596
13.253673,14.804463
3.9599357,-1.460642
19.470879,14.476358
20.991772,16.584652
8.402213,11.721113
13.478114,14.965559
6.7073894,11.210772
5.805012,4.4492173
14.610442,-3.4085965
14.827082,-2.91326
12.320652,-3.151542
7.0417,11.411652
-2.7998877,-3.439819
24.675829,-2.9252229
-0.3479826,17.84425
-7.93751,-10.009627
9.297806,-10.315799
9.036816,-9.254354
12.045094,7.6308146
9.298613,-10.329609
-9.380476,5.535841
8.526823,-16.098064
-8.452836,3.8120658
6.9000955,6.6611843
9.707532,-16.9621
8.432706,11.803813
8.477016,11.844032
9.029623,-9.242978
7.0341234,12.141031
15.986325,5.7583933
7.815087,7.7018604
11.928388,21.003252
-3.0584037,-2.4029527
13.306201,6.9163423
19.666275,14.71689
5.5592303,10.909681
2.54655,-4.872676
19.446075,14.451526
17.565233,8.280739
12.897467,8.25842
-1.2113118,10.342017
17.401793,0.61030185
6.9135566,9.725029
4.334967,3.1096916
15.684382,-16.65071
7.044498,7.5261846
9.275679,-10.342624
8.014932,6.8251023
8.493753,12.826255
-0.4310891,17.880138
16.94433,7.187268
8.050486,6.9804735
3.951295,-1.4534595
8.235552,11.804042
15.255563,5.682101
8.424617,12.734942
6.5466595,4.186886
4.615751,6.7210083
1.5603641,-8.110125
14.837179,-3.5627668
12.879066,8.162066
10.867276,2.0383892
14.212163,4.76706
10.053044,-17.103062
14.6460285,-3.4603732
21.265697,-2.1611187
-1.260064,10.170005
18.222448,-9.505772
21.235764,-2.198369
-7.9351783,-10.007774
8.639031,-16.063007
5.5731845,6.883645
-1.7371992,1.9485917
13.392939,15.476573
2.942665,-10.796018
-1.866592,18.573612
-7.908543,-9.981282
-0.5763679,17.95067
12.076418,8.310816
-11.433897,1.3928814
-0.34366968,5.372267
14.138122,4.752742
17.784111,8.460518
12.862557,14.678533
15.887351,5.540526
17.400072,0.6123698
11.9359255,21.008608
-1.9899548,18.15981
23.816296,-5.665575
18.98852,-7.042806
19.500315,-1.0189371
18.991522,-13.655769
1.414374,-8.249407
15.487334,5.6879334
17.390123,0.61038977
13.023326,15.587936
0.8202674,6.7106175
7.421505,5.576638
18.48389,8.508251
-2.0326867,18.473219
5.5873175,10.894224
13.514518,6.616306
9.061843,-16.267818
7.3955636,5.527368
6.7991767,4.7969437
-3.571036,-2.2412217
11.554706,-13.314302
-9.203922,-3.3942866
21.703882,11.026912
12.152208,7.6404576
6.120922,2.3261542
14.062906,4.6882377
12.895106,8.248506
7.102404,5.052963
7.0461893,4.979009
0.89474005,18.085493
19.580946,-1.098294
13.492391,6.6487045
13.178914,15.690113
10.036873,-17.113516
21.703953,11.026865
-9.554647,5.24921
9.064348,-16.262558
5.6146803,10.341259
14.814802,-2.896995
8.611003,-16.071077
21.704014,11.026601
23.824194,-5.6531167
16.533934,-16.524696
-2.5494232,-3.411622
7.0558515,12.144857
-1.7133293,18.416086
-0.8288974,18.042177
16.139137,-17.045595
9.270335,-10.342582
16.47191,-17.704815
-1.6535164,18.429771
13.616824,15.176893
12.355684,8.046519
5.4563603,10.875778
7.4472694,5.6055055
1.4954917,-8.135711
20.993193,16.587034
9.128371,-9.841586
6.118962,2.4007432
16.491144,-16.563553
-7.9749303,4.702914
-6.58045,2.3354516
18.483217,-0.13072582
21.706354,11.023761
4.3831086,3.019944
-0.9461985,17.983643
8.043789,6.752024
-1.9196194,18.536703
-7.2996893,2.6144154
11.899391,8.063732
-1.2553242,10.090673
-9.438825,5.508063
0.7971424,6.7059307
-4.7885365,-10.58895
-6.626869,2.4710383
1.7526038,18.422035
8.248401,12.553514
19.632671,14.673347
-1.068895,18.399767
6.263609,2.4479463
-8.695994,4.0983324
13.670126,-2.886553
11.909662,20.97923
8.028347,6.7482414
6.441095,2.4035592
2.9411385,-10.789137
8.00896,6.7041683
-7.905021,-9.977891
16.988424,7.1666265
7.1554933,5.165491
15.6411,-16.64145
9.284942,-10.342351
-9.560003,5.2053537
8.005695,7.0646467
12.904282,14.715624
13.079287,-3.1727138
7.441733,5.599048
-3.2965443,-3.0671232
5.9835725,7.638733
5.5264816,6.7906365
15.416403,5.5016203
7.811533,7.6886287
-8.4398,3.7929115
11.069511,2.6197507
0.80635184,6.7069783
8.265646,12.497685
1.8438915,18.388826
21.691496,11.038207
-9.577551,0.47200546
21.209835,-2.2229671
-9.401461,5.5564165
16.754717,7.226164
10.041943,-17.125412
-2.1239927,11.728866
-2.4995525,9.344875
6.272263,4.779685
6.5176725,11.257839
11.756373,7.48532
-0.79384124,6.3882513
19.601894,-1.1185958
18.651226,-0.23925379
17.333818,0.6974361
-2.7072191,-6.4248333
6.6550627,6.7935243
-9.3085,4.9390473
6.4493628,2.391714
14.0848255,4.706385
13.482375,6.6388
8.955367,-8.4036255
5.619053,6.951126
7.8884625,7.6560297
9.156334,-10.084432
16.81019,6.5110145
10.875593,2.046614
-11.299954,1.2919822
14.689775,-2.7946322
-7.337258,2.673649
-3.2630694,-3.1155336
2.7207057,-9.96339
5.2424474,4.260792
13.411593,15.46838
7.7145944,7.7737684
19.103256,14.0448
12.892004,8.253686
2.7469716,-9.940285
8.052684,12.362401
15.419768,5.6953473
-9.118739,-3.3298922
7.0087185,11.403495
19.028734,-13.652003
-11.471859,1.4240733
2.7308776,-9.927007
9.968392,-17.052383
-2.6796746,-6.389399
-8.648858,4.07923
-3.7714024,-2.06807
16.875235,7.0896
24.709799,-2.8441052
15.591753,5.839267
1.6291444,-4.024627
19.474297,14.483233
-7.0788584,2.4543705
17.344025,0.6253501
13.273012,7.022783
8.536554,11.956803
13.633962,-2.8707952
0.8070355,6.714421
6.847101,4.8818884
-7.9161453,-9.988806
-1.3056996,18.094088
21.71397,11.013462
1.0683959,18.226713
12.08091,8.314423
11.904447,20.972622
-3.7943652,-2.0368688
2.7321196,-5.000417
2.7302248,-9.9182205
-3.3694184,-2.3813004
10.024777,-17.121407
14.286223,-2.6389148
6.8805494,7.4723353
-7.028739,2.3888252
4.401619,-1.607906
17.715347,0.41704723
4.040431,-1.487264
10.866746,2.037624
-11.143327,1.1822774
15.643495,-16.63736
-2.6701765,-3.4257526
-9.2733345,-3.4779117
3.2408957,-10.383247
-0.55712044,17.897081
0.9723344,6.738679
-6.5574045,3.4578583
14.870352,-2.9157662
21.712116,11.015928
-9.288981,4.8804216
16.45876,-16.62094
16.312492,-17.282866
14.685142,-2.8009658
14.743126,-2.8523278
4.3509703,-10.047732
11.783283,7.4838142
6.543773,11.300799
10.807734,-6.762694
6.689755,6.970144
13.655388,-2.8850567
-0.46203423,17.883013
7.7177496,7.786237
15.6445265,5.3407784
-9.138618,-3.3477762
18.981565,-7.0741024
6.446774,2.3974764
14.105536,4.7174115
-1.8109971,1.9319738
8.178637,6.9303083
13.431152,-4.229281
9.258715,-10.355113
13.835463,15.321464
-1.7856932,18.596672
18.988653,-7.0413795
12.984402,8.194971
15.515563,5.7419553
8.337695,-10.521175
17.682346,0.38128498
4.0350184,-1.4892243
8.316967,12.456477
4.9624333,10.996131
-7.3470078,2.6935425
1.4447764,-8.1872635
-0.7871388,6.391525
14.803977,-3.5651782
-1.2431345,18.50301
9.019331,-9.2252865
2.8947766,-10.175489
6.965917,11.433518
7.9705057,7.119578
17.597086,8.305714
1.7927495,18.43913
16.159756,-17.088058
17.364502,0.6231276
17.586006,0.5086474
21.71491,11.011298
14.216404,4.7879977
1.7430822,-7.9715257
14.358687,-2.5906093
15.739701,5.3135157
5.5921493,10.906624
8.234721,6.9846396
23.790056,-5.702536
1.6961931,-8.002382
13.674402,7.0550747
9.7100935,-16.838438
2.7250473,-9.92592
13.964866,-2.9185896
7.808246,7.749241
1.5356592,-8.097116
13.4039135,15.468549
8.146889,12.420868
5.1184163,4.2811804
1.2604015,18.244522
16.645409,6.590548
14.12916,4.746603
15.288029,5.2624197
-0.55448633,-1.6589546
15.730722,6.0233006
-0.5100026,17.961742
-0.7847075,6.390971
6.709814,6.8100634
12.124964,8.305688
22.229982,6.849612
22.226992,6.8475857
0.6579245,16.944744
14.382719,-2.5859354
1.5522645,-8.082319
-0.77921385,6.3943624
12.131536,7.701067
14.267105,4.815008
4.037578,-1.4812092
-2.103879,11.704479
22.230219,6.8501945
-9.00946,4.559635
22.22974,6.849847
-2.5334914,9.306548
4.3934617,3.0094178
5.598551,10.732543
12.0664015,8.266616
16.468971,-17.693205
16.362177,-17.381445
10.040958,-17.111689
10.064199,-17.099707
-9.26002,4.7560916
9.009057,-9.208771
14.089987,4.7032537
19.561047,-1.0792357
18.816835,-0.35430056
12.018298,7.5599065
13.789267,15.232197
9.023621,-9.222823
11.889509,20.954844
-6.9295154,2.3814535
4.412318,-1.6099294
1.6153698,-4.006896
-0.7923415,6.3927517
2.8419383,-9.949916
12.336745,-3.1624033
5.5268154,4.2236695
0.99134463,-9.212846
-0.6534419,17.909014
4.3591366,-10.037877
14.565883,4.8515067
-0.9192478,18.079908
12.056939,-3.1651874
-9.216771,-3.4098983
2.8375552,-10.187015
-7.1342983,2.4563727
17.827358,8.49937
17.708267,0.38390225
13.98401,-2.9501927
6.292106,2.4677744
-3.2808123,-3.097279
0.9718872,6.7502184
6.300145,4.721926
8.789144,-8.766221
16.464592,-17.691528
14.214258,4.7704477
17.566431,0.48260376
16.64814,6.576666
-6.5694904,2.431375
0.6112337,16.992563
24.741255,-2.7723713
22.2543,6.8601413
1.7314043,-7.98548
1.0066282,-9.163285
23.772505,-5.7355413
15.692348,5.955539
-9.411987,5.519506
2.589143,-0.2167779
22.243765,6.8501587
13.220307,7.5456057
16.85676,7.079889
8.739852,12.7274475
-9.296845,-3.5076423
1.5158381,6.7313766
13.183332,15.678347
4.0381103,-1.486352
15.541969,5.797211
12.319124,-3.1527224
-1.9349469,18.544868
0.8171896,6.699507
6.901644,4.7580256
4.6058493,-9.807173
4.0817814,-1.4843695
-0.34335443,5.369608
13.088153,8.143405
19.00635,-7.0388117
16.701513,6.7367973
9.067632,-16.238394
12.061114,8.182147
22.25255,6.861523
22.257814,6.8613667
-2.5398405,-3.411896
-3.0147612,-3.3178532
5.094639,4.322876
11.759291,7.5106587
14.084574,4.709345
22.337826,6.8923883
12.903078,14.742155
8.1220455,7.0114717
6.4384685,2.4003863
2.884809,-10.087623
19.10056,14.041483
13.397564,15.425729
-6.9055123,2.3745296
12.975315,15.497251
-2.9397705,-3.365593
19.630697,14.681784
9.219977,-10.392116
26.978367,10.482199
14.56001,-2.9189987
24.750734,-2.7515721
18.983898,-13.664265
22.339247,6.892709
24.747322,-2.7537224
-0.7867676,6.391377
-8.861003,5.3408384
12.045742,8.331959
1.6010443,-3.9886227
9.061246,-16.234827
13.303246,7.4575577
6.3958554,2.4161549
-0.5539725,-1.6591539
-11.210069,1.2278038
16.918694,7.1945357
11.757026,-2.9278696
13.131205,-3.1499555
11.729491,-2.9494243
13.2769375,14.806967
-9.551125,5.274952
-2.1335225,11.697288
-7.038536,2.421298
22.35538,6.899707
7.743324,7.640167
-7.0930796,2.4184368
8.2079,7.029994
0.82184696,6.703255
19.563894,-1.0838523
-2.1170216,11.700094
5.586431,6.903207
4.0563674,-1.495422
18.638939,-0.2205534
-1.9377916,11.762863
-2.1137571,11.697909
4.4105887,-1.6098869
10.647322,4.821518
14.143072,4.745995
16.31794,-17.30081
8.371665,12.759908
-1.9761726,18.557808
10.839551,1.9977112
1.813831,18.395784
-7.908008,-9.980685
13.8278885,15.313399
12.891213,14.676213
10.058383,-17.110832
-9.271823,-3.483182
8.030743,6.8550572
0.96598566,6.765984
11.884316,20.948362
22.39146,6.900329
23.765596,-5.74686
11.884407,20.948402
22.408545,6.914061
12.999125,15.572606
0.99081475,-9.219595
7.18444,5.2056823
12.032485,8.296563
-3.3299859,-2.4852955
12.089208,-3.1354568
6.720572,1.556106
-2.5485156,-3.3774614
4.903181,6.9907594
4.3544617,-10.034735
-1.2346889,18.48961
23.75616,-5.758205
-0.4210807,17.886929
22.362116,6.9004693
24.763937,-2.722168
4.370043,3.037366
6.60282,7.0181727
22.36223,6.900486
13.494136,-4.2698364
16.472153,-17.706615
15.912783,5.827861
5.540472,4.2336087
15.668924,-16.642561
13.008779,15.553379
-11.075746,1.1468958
20.993032,16.586756
12.887854,8.24516
6.20788,4.754757
-2.464815,9.3838
11.871244,20.93286
-1.8011695,1.9356699
19.62664,14.67651
13.253019,7.465646
-2.731752,-3.4257793
13.506543,-2.9295485
12.138879,8.330504
13.356727,15.441255
8.194708,6.989172
12.959844,8.208763
12.074596,8.295834
2.8730917,-10.04579
-3.2961183,-2.4223762
-1.8060716,1.9267318
23.75533,-5.7600484
13.635529,-2.8887782
7.0499268,5.0377355
-0.7787858,6.398776
4.3848853,3.1169205
14.846192,-3.5511706
12.873061,14.709013
-3.205825,-3.1711624
-9.281788,4.769179
19.632256,14.678915
9.717749,-16.781761
10.047678,-17.116138
-2.6976867,-6.416616
18.215292,-9.512295
21.283194,-2.1838934
20.01291,15.302818
12.99857,15.53245
0.71033937,16.888012
15.57463,6.2631297
15.482939,6.1707573
4.3784723,3.0077617
4.3833594,3.0220778
16.9998,7.1869884
6.5920405,7.05563
-1.2203393,18.491302
16.810696,6.99835
4.06954,-1.502697
8.733728,-16.018229
-6.668461,3.2722166
16.398823,-16.711735
12.859484,14.689023
-1.9317939,11.76561
-1.8458679,1.9122028
4.1209435,-1.5184044
-1.276268,10.185819
-2.1161067,11.674648
-1.2634163,10.17714
22.824007,6.8975315
14.129951,-3.231327
14.136238,4.7316813
-3.043024,-3.3064537
8.648011,12.871943
-9.5942745,0.48902583
19.108175,14.050367
12.941556,14.749831
13.392348,6.660361
22.831062,6.8979516
4.8620386,6.966431
16.468538,-17.69856
4.3681993,3.0338244
4.3535514,-10.036086
22.819345,6.8980184
7.994593,6.947998
15.905181,5.381063
7.0373116,12.146485
14.328336,-2.6265213
12.889789,14.667554
7.4442697,5.6016655
14.169211,-3.2776616
9.6766,-16.678484
15.649122,-16.644993
-8.484118,3.8259594
12.812554,14.658393
-9.627255,0.5231484
-2.708445,-3.394189
9.738654,-16.744413
1.7658533,-7.9525847
2.7108588,-9.86759
1.8014336,-7.9398537
15.655131,-16.647692
-2.6850476,-6.386583
9.734345,-16.76464
14.004619,-2.9634702
13.02823,15.598799
22.847061,6.893519
-0.34842086,5.3740954
-1.889174,11.81277
12.200655,8.273921
3.3038454,-10.391047
6.2974377,4.702604
19.058771,-13.648739
-2.782376,-3.4415064
5.5307746,6.7868814
-8.790083,5.1425605
6.733839,4.600504
-11.459666,1.4140619
12.0473795,-3.1186302
8.208588,6.9439206
4.4261045,-1.6060334
14.660353,-2.7924347
9.737374,-16.757095
-3.3497183,-3.0085351
14.752984,-2.8502738
12.084274,7.660534
-1.6898711,1.9632473
-1.2295744,10.361391
10.911663,2.1378734
8.986738,-9.17045
-9.39601,5.5385013
10.803564,-6.677187
18.989807,-7.0359106
11.516608,-4.1147013
9.135494,-10.076914
14.857154,-2.911877
-2.0028396,18.148012
6.605407,6.927598
16.8263,7.2204537
20.013731,15.299367
-9.353018,5.496734
-7.1214604,2.4546204
6.5141635,4.1707373
19.630314,14.672435
-7.9045334,-9.977152
4.150755,-1.5280368
14.122804,4.725855
6.6179514,6.8995576
16.33487,-17.282848
-1.9492958,18.56945
4.897969,6.989737
15.712716,-16.653234
6.696624,6.8935575
13.421484,-4.2116838
-9.408661,5.504409
-11.37091,1.34872
8.040726,7.039281
6.092545,9.3747
2.8629634,-9.924446
8.737641,-16.004635
1.5724882,-3.9580848
-6.17764,10.121255
11.51509,-4.1194425
5.76524,11.016881
-9.599043,0.4940348
-3.6759012,-2.1139812
-1.9393401,18.554176
8.976231,-10.574122
4.3828754,3.1051147
0.83444005,6.704155
0.99776775,6.749889
-2.67764,-3.4446998
-3.8290923,-2.156113
12.141907,8.272641
14.83928,-2.8664217
5.999614,7.705715
22.894156,6.8839107
-8.798589,5.06289
8.738246,-16.018795
6.0401487,7.4028907
8.751868,-16.010906
7.2157326,5.296357
17.014643,7.5940647
22.890942,6.884097
-3.830146,-2.1547081
-11.142226,1.194274
4.3488317,-10.034887
-2.022596,18.495693
9.065481,-16.266018
12.994494,15.555646
-6.6513796,2.4893374
1.5645301,-8.069957
1.7822963,-7.938121
4.352994,-10.025015
-2.1479526,11.681668
4.058107,-1.5017318
1.7480769,18.421507
-0.33686924,5.362439
15.5083885,5.40307
8.977231,-10.572989
4.915108,7.001053
2.778521,-9.815938
13.146483,7.9875054
13.696682,7.05001
13.073973,15.631482
13.373086,6.7055573
-0.3754353,17.845957
7.8055816,7.7163315
14.857018,-2.8662148
19.668373,14.717696
0.898908,18.086647
22.952013,6.8689795
-0.555005,-1.6584352
17.60152,8.3122835
13.567355,-2.8954053
11.871005,20.931673
22.931152,6.883051
16.31067,-17.287373
12.089513,7.6251726
5.562365,6.792664
1.0448148,6.57411
16.31058,-17.287928
12.035749,8.296904
9.708394,-16.718887
4.6286397,-9.781765
13.016243,15.571337
14.472861,-3.5868783
19.997509,15.280454
-7.923262,-9.996203
2.984153,-5.1386795
24.80357,-2.6418874
-3.7557485,-2.0770984
2.994207,-5.149616
6.0339365,7.917472
5.9946156,7.487469
-8.019558,4.6122117
4.368235,3.1191776
23.694603,-5.8471026
14.733561,-3.4857798
4.9013586,7.000499
2.9134486,-10.079873
-7.9543176,4.706957
2.9941285,-5.1506257
23.01397,6.8424807
-9.376565,5.485957
8.968288,-9.140089
4.61953,-9.79025
8.109629,6.942275
-2.6974623,-6.421368
19.578526,14.631129
1.8141204,18.424131
-0.41345656,17.876892
16.466969,-17.693884
8.744665,-16.010418
-6.521179,2.3195612
14.856546,-3.3397818
-8.412162,3.7167404
14.090933,4.712683
13.902402,-2.8608725
12.153551,8.369083
1.5711745,-3.9488213
0.8764825,6.6658797
-7.944198,-10.016686
5.6653547,10.521893
17.006767,7.206796
0.6492909,16.96166
15.705438,6.0621514
6.7612715,1.49307
5.5761375,10.7291765
2.8771272,-9.889022
23.048233,6.8155923
3.0105531,-5.1615815
14.412407,-2.6622703
-1.7988635,18.479467
8.945711,-10.606853
14.154621,4.7333155
-2.4570217,9.393072
-2.1188416,11.675995
17.33977,0.6201899
-1.345361,10.074139
2.892765,-9.863571
15.513709,6.142545
-3.071527,-3.2979994
15.788091,5.8668623
19.306414,14.28409
8.968639,-9.1414585
-6.223543,10.077399
9.737534,-16.739906
24.827347,-2.6021738
2.9159207,-10.074757
-6.99438,2.4177668
3.1002176,-9.349795
-7.3279366,2.673127
23.030975,6.827364
15.64623,5.981
5.5446377,4.232024
4.3824654,3.0970254
4.6492643,-9.76174
4.560869,3.3461254
1.8589171,18.369457
2.9930527,-5.1502857
7.945925,7.1740894
-6.1791463,10.119735
15.682646,5.9765763
0.96439284,-9.173129
8.772721,-15.991526
15.954395,5.587431
9.747975,-16.73217
20.991957,16.584927
8.0654335,6.7883043
13.55759,6.947953
8.304881,12.439214
10.620868,4.8480053
3.0834877,-9.362004
7.0265007,12.13008
15.492739,6.099408
23.041523,6.8182826
10.689452,4.7800326
23.023752,6.8370204
9.030429,-16.105577
0.9669651,6.6036067
4.4205017,2.970331
8.233509,11.810921
17.104864,1.873155
13.358864,6.706808
11.974977,8.089835
13.688963,7.057807
8.4383,12.837455
14.596785,-3.5591853
1.0101137,18.1531
-3.342666,-3.0024798
-2.5692623,-3.400279
7.014559,7.5025134
-1.1923336,17.835392
9.011727,-16.089186
17.171213,7.8071365
8.404442,11.810968
1.7146219,-7.9680676
-8.451747,3.8125467
24.815866,-2.6201715
1.6101555,-8.020339
12.219951,7.743076
6.6489987,1.5937808
4.39005,3.0886867
7.7310104,7.71522
-6.9316125,2.4193347
14.604351,-3.428224
1.5674603,-3.9509249
-0.38293496,17.863096
24.82919,-2.580402
-6.2063503,10.09408
8.045361,6.8611207
1.8307396,-7.88341
12.813461,14.710449
3.2965093,-10.392353
9.01798,-16.073708
0.9891163,-9.200432
15.240206,5.681622
-7.9448237,-10.01708
8.93338,-10.599762
9.75267,-16.71015
14.676146,-2.8077097
0.62964505,16.97633
-0.34287167,5.3686066
24.846544,-2.5596044
23.031168,6.826255
13.822982,-2.885215
-3.4612412,-2.322581
13.311126,7.459457
-2.6787593,-6.3778276
8.010619,6.7848454
4.3382397,-10.010781
23.648726,-5.9108715
14.482284,-2.7012029
15.905614,5.488807
8.041703,6.9960074
-1.840899,1.9099262
12.985616,8.212605
13.270698,14.807519
23.028864,6.8284883
16.684439,6.573386
4.33078,-10.017749
2.2562752,-4.6438046
-9.699011,0.6000631
-2.7022834,-3.4061813
-0.34001884,5.3620105
-9.535531,5.273947
-6.491079,2.3297534
17.700657,8.396417
-2.1633155,11.659014
-0.4155813,17.882868
12.898158,14.677656
19.073208,-13.645799
19.324118,14.305222
7.81779,7.7151546
6.827722,4.8409224
4.946656,11.003496
24.82775,-2.581165
10.849004,-6.5423813
5.6019945,4.673395
6.443976,2.3949137
8.887359,-10.638088
23.031391,6.830877
-6.528085,2.3234286
0.6191898,16.986282
2.9186833,-10.061765
0.6872472,16.909538
1.5860244,-8.049429
14.783588,-3.1692502
-1.3219488,10.111644
6.9209957,6.64821
-11.061402,1.1330148
2.8989904,-9.966562
10.84102,2.0025609
-1.3202358,10.106545
4.378038,-1.6093444
4.487825,-1.6567231
-1.9473897,11.750114
-2.1144392,11.668047
-1.7966464,1.9293925
4.4504538,-1.6211612
17.342974,0.6975075
8.171395,12.4126425
23.652323,-5.9070263
19.31293,14.291293
-2.124677,11.682879
0.97703785,-9.19112
-6.5636725,2.4267275
18.955288,-7.1400933
-2.7270942,-3.4299946
-6.55153,3.4616277
14.617015,-3.5160923
18.975245,-7.118323
-9.396284,5.509814
-3.3196871,-3.0459826
19.094141,-13.643502
15.557893,6.2753077
16.35819,-17.39161
6.138149,8.752084
4.337568,-10.004721
14.851782,-2.9107974
24.962551,-2.149711
-1.8417618,18.602495
4.9227295,7.0054708
19.431618,14.431826
14.37117,-2.5902607
6.0047793,9.21159
24.325493,6.758413
11.809127,20.85317
19.103876,-13.642602
12.091554,7.633006
13.456753,15.018242
7.7174234,12.123058
-0.37111834,17.86095
16.857296,7.310288
4.496109,-1.6552653
19.105135,-13.642567
24.961084,-2.1457894
-2.1053193,11.677481
24.971169,-2.1326258
17.762665,8.446271
12.016527,-3.1812515
-4.789229,-10.590395
0.8284759,6.6912665
0.99005735,6.7483935
0.843226,6.708208
-0.7831123,6.382417
4.7483535,4.4654713
15.647554,-16.643755
6.5655346,7.067312
10.619751,4.8492594
9.028967,-16.058632
2.9213765,-10.0796175
6.8678455,4.4255667
10.948636,-15.604543
6.8712773,4.442683
1.5659057,-3.9422493
17.01794,7.4831243
9.746195,-16.704403
10.886935,2.0673802
4.4632573,-1.625913
-1.8185799,1.9134641
-2.4666348,9.384143
18.656559,-0.24425422
2.2529016,-4.6407914
-7.9782,4.703978
9.024522,-16.055368
13.087507,8.100872
-4.8058653,-10.606533
19.598465,-1.1154844
14.730913,-2.9430618
7.2591243,6.4394507
15.503264,5.7151976
2.893364,-9.94689
19.239439,-13.625005
15.604984,6.318776
-3.1198661,-2.3945186
-9.699861,0.5970187
8.872924,-15.928472
23.606821,-5.969822
24.334929,6.760302
24.329494,6.7557096
16.923903,7.13739
-1.9962583,18.539667
24.334429,6.7601223
2.8814754,-9.828811
6.7831163,4.786374
19.263145,-13.632248
4.390183,3.1167707
5.7801633,9.957583
13.584659,-2.9018488
-9.2385,-3.432237
8.876351,-10.642168
13.480593,7.273282
7.172747,5.1891375
10.949175,-15.606175
20.992311,16.585682
5.1387143,4.287257
-0.56382555,-1.6486454
7.885361,12.109089
14.312359,-2.5608606
12.891177,14.699087
8.001458,7.0125237
18.04865,8.645595
-1.8024691,1.9266167
19.258219,-13.632061
19.246431,-13.633879
-7.9780025,4.7083445
-7.060852,2.4299924
10.97343,-15.627731
2.5474634,-4.873057
2.8909166,-9.925785
18.212357,-9.5147
1.7928774,18.444708
1.7565513,18.408468
8.872251,-10.639275
7.450537,5.619104
4.358515,-9.980117
12.98991,15.518886
-9.570438,5.229853
24.337189,6.761947
1.5985758,-8.036035
8.953093,-9.112028
1.8822998,-7.8600497
24.338636,6.7619324
-7.9151597,-9.987652
4.676868,-9.725146
24.967377,-2.1293468
10.945661,-15.597441
4.422936,2.9668806
0.85739887,6.710035
-0.79183596,6.3908978
-11.074055,1.1465393
-9.57381,0.4685814
-8.898264,4.9197536
7.0694885,5.0191627
2.9193416,-9.8713045
23.609882,-5.96495
9.77394,-16.653002
-1.3501203,10.104881
16.85185,7.027078
7.8882203,12.117023
16.330713,-17.285013
15.528077,6.243502
17.591564,8.290421
17.592945,0.47906446
8.020824,7.2919874
14.10433,4.706557
0.91498905,6.645291
4.508114,-1.658477
24.380405,6.8023305
10.860284,2.042576
-2.1143367,11.658202
-2.4641924,9.38788
-1.2294954,10.396835
4.4490414,-1.6192085
25.002724,-2.079666
-8.421365,3.770758
-1.9855297,18.545347
24.358284,6.7791777
15.670397,5.3008494
2.9190738,-9.925464
-6.5650744,2.3287928
1.5421053,-3.905014
-7.164319,2.5180671
-9.234118,4.8472524
14.634123,-2.7859414
2.2583654,-4.644911
9.033299,-15.942265
1.6067511,6.750669
23.594797,-5.9836593
